stop_id,eigenvector_centrality
2928,0.2509385075608881
5611,0.23920627071577866
3372,0.22624025862490468
3517,0.21397017091339848
3510B,0.20236554854993932
2595,0.2017060868994472
3506,0.20135237305876233
2397,0.19139030017643266
5407,0.1840941129170732
3514,0.17410981159778646
3515,0.1678148926182053
2948,0.167606646398983
2596,0.16620294132058194
1003,0.1660937912057114
1597B,0.1617475656657231
3518B,0.16156459417276822
3567,0.15950817126442693
3520,0.15196681790610203
2301,0.14782286535407668
6444,0.14128052376676825
2296,0.13694885527864345
2967B,0.13446469328011043
3502,0.1323850796581191
1734,0.13134733856189224
3521,0.1290713691386532
3503,0.12470941880840285
3556,0.12282225591111298
1598B,0.12016833217127437
3557,0.11757175399282954
3558,0.11503313411207405
3559,0.11061116370665969
2964B,0.10659652938647901
3525,0.10635917756201702
2351,0.10227064134022451
3562B,0.09833927188880463
3570,0.09455902758494443
3072,0.09312819732825359
3572,0.0909240990508919
5612,0.08742890022626132
2963,0.08450411628554438
3150,0.08395513304632335
3354,0.07652307106424838
2929,0.07352972350321517
1000,0.06938086007382806
1895,0.06757103188121356
3131,0.06619863780401337
1780,0.049450303174862674
4362,0.04533679612992894
3355,0.03827762565275284
1233,0.03725834176832603
1005,0.035971685141059376
1729,0.034779100297687215
4308,0.03093383311787683
1508,0.030707974713529543
6433,0.028583468922044622
1706,0.02435121788122825
2213,0.02163912518312786
2972,0.02154559812685353
2788,0.02127398042678906
7236,0.0195386429495817
3125,0.019369937400807745
9060,0.019146861269879287
3221,0.01774942180392952
1728,0.016067226857723
1906,0.015563099837174571
1509,0.01485115108685327
4363,0.011805337473312602
9064,0.009577456548996775
1131B,0.008724350842509644
4309,0.008318490483206094
3160,0.007534691092801162
2403,0.006929798724744214
1909,0.006675477030797548
2931,0.006313267295552597
6158,0.005667706879739822
2680,0.00484856040874467
6369,0.004790742078035606
3222,0.0046623813589948635
2578,0.0043811856308487
3546,0.003932784272287979
1001,0.0037478848521185788
3953,0.0035230960169745904
7325,0.0034513565857028647
4364,0.002970975423111799
1733,0.0028949197730839715
3158B,0.002862319786235353
2739,0.002674734253667889
1510,0.002478290266213858
6418,0.0023963783642187426
2215,0.0022710611265004716
4310,0.0022370365397832485
2177,0.0020121991847771013
3081,0.0019826790921550746
6445,0.001863904546160246
2932,0.0018499065892915534
3519,0.0017895818670507384
6464,0.0017629110416578363
4303,0.0016882991181848728
1280B,0.00165838952444474
1135,0.0016565887236606402
1512,0.0015829438337649675
3465,0.00150903048867586
1273,0.001369887273214977
1132,0.0013193908488186121
3223B,0.0012247046792189223
1358,0.0012136331444649556
1910,0.0011780954160782525
1136,0.0011071520038326396
1476,0.0010874950604928286
3624B,0.000982653233430605
1425,0.0008689714662863772
2283,0.0008669512039107373
1063,0.0008643419830016868
4311,0.0008381954792069916
1471,0.000763326145131755
4365,0.0007476867971532482
3122,0.0007158702986056401
2216,0.0006298871532565283
5415,0.0006096565822107736
1569B,0.0006076632304842256
1113,0.000591662864733873
2950,0.0005420575795452945
1318,0.0005380559541870116
3228,0.0005284988841026195
1712,0.0005215934626929269
1513,0.0005167948771629901
2581,0.0005055214189439341
3075,0.00048701908413583284
3155,0.0004852501855061208
1167,0.0004616657966998708
1903,0.00044838742172633345
4401,0.000441644872571627
4304,0.0004269887978512406
6465,0.0004218241049029122
1139,0.00040378852226743533
1402B,0.0003511506829470292
6082,0.00034873651972624705
2920,0.0003479875774141461
2927,0.0003416394541797562
2719,0.0003319212864654702
6210,0.00032938750075939656
1453,0.00031406356081743313
3117,0.0003069785153643508
3080,0.00030236966069258645
3921,0.0002907691041284202
1570,0.0002901947104045458
2051,0.0002854969936589904
1912,0.00027581738821810006
1140,0.000267958825522374
1133,0.000248963582981716
3629,0.00024588090576473066
5416,0.00023603403540308683
1141,0.0002291471260040909
1497B,0.00022236234217607224
3922,0.00021328444215890058
2217,0.0002064291164381191
1441,0.00020135746279500912
4366,0.00018816565841926327
6432,0.00018787083898712096
1582,0.00017780424379878175
1262B,0.0001663219143185726
3226B,0.0001621089308970728
2289,0.00016040876338611283
2934A,0.00015883311165722114
2269,0.00015717879134478712
1514B,0.00015390080797332296
4952,0.00015089621858318844
1776,0.00014321471491299498
3156,0.00014198578745398482
1769B,0.00013885924264315838
1571,0.00013858493606676213
1419,0.000138578224148329
1880,0.00012641146023041264
1168,0.0001250111140631249
4705,0.00012197470455136713
3047,0.00012082179912127508
4367B,0.00011988688150281558
4313,0.0001176765118402265
1983,0.00011147687861826288
1376B,0.00010991711053281157
4305,0.00010799000694051475
1127,0.00010561836752969097
4369,0.00010303961005011994
3954,0.00010247860174859319
1160,9.833528323032804e-05
3451,9.825131718059385e-05
1162C,9.818745624302547e-05
3551,9.562302881466686e-05
1713,9.397833503143104e-05
3183,8.922297826153183e-05
6190,8.878014534724523e-05
4402,8.719133103105562e-05
3120,8.507998852983824e-05
6353,8.022522162923966e-05
1802,7.987170800821025e-05
1124,7.851807435633127e-05
3159,7.743344686997465e-05
2247,7.033677840223255e-05
2218,6.76517688813195e-05
3219,5.763662949927958e-05
1881,5.495720504929141e-05
3358,5.48065010841073e-05
1403,5.468862920487437e-05
6408,5.394086517354894e-05
3366,5.25823240791299e-05
3162,5.202610183878403e-05
2587,5.072731901758077e-05
3225,4.9724429449320106e-05
2074,4.968903772541906e-05
1408,4.909639330985103e-05
3237,4.908918894418312e-05
1913,4.7689358170459366e-05
1981,4.735447401660876e-05
1134,4.6978414670255554e-05
2935,4.654110242716312e-05
1128,4.589039009962623e-05
3952,4.5830222702245364e-05
1138,4.4381996668070835e-05
3062,4.396829616069518e-05
7427,4.1693664429028935e-05
6442,3.965579346303531e-05
3185,3.6638709266087306e-05
1169,3.385084784494733e-05
3412,3.381233968176962e-05
4314,3.0495288725280973e-05
3630,2.816728412032149e-05
4306,2.7311820960407057e-05
2459,2.5482078775723264e-05
3121B,2.4894682225385277e-05
2122,2.385426508203246e-05
2840,2.2713205053468614e-05
3378,2.217110605200601e-05
6451,2.2149811555003874e-05
3956,2.1509949000732636e-05
9296,2.070070889524995e-05
2287,1.99037860667506e-05
1173,1.9601166888628287e-05
1165,1.8781119377470442e-05
4403,1.7213667992339312e-05
1404,1.6956740360543232e-05
6354B,1.6641546785705735e-05
1281,1.6371552883790907e-05
1714,1.636621585057907e-05
1156,1.5680719603419013e-05
1803B,1.5503021787641367e-05
9996,1.5415533615185574e-05
1117,1.5252206466211744e-05
3163,1.5223007138134793e-05
2977,1.5045395735950485e-05
3957,1.4518839715244626e-05
1781,1.3878835809085462e-05
2936,1.3637422276346973e-05
4347,1.359693707398266e-05
2974,1.2914880772437618e-05
2846,1.0549070000512545e-05
6476,1.0519249698085202e-05
2076,1.0460357828740966e-05
3761,1.01735290404222e-05
1237,9.162424044587556e-06
1522,8.657224946570962e-06
3381,8.580656147593813e-06
1914,8.245581967848412e-06
2345,7.947203569360311e-06
4315,7.902703945719205e-06
4556B,7.851748913581865e-06
1159,7.390699570621898e-06
1300,7.364877063394017e-06
5017,7.351556474184755e-06
3377,7.266050952063911e-06
4307,7.111778753052677e-06
1518,6.81713043670561e-06
3272,6.63472222055975e-06
2990,6.178272580712127e-06
3230,6.158750036836125e-06
2781,6.057171526498803e-06
1544,5.404959178445814e-06
1356,5.28369622518281e-06
2744,5.142578036158095e-06
1801,4.6991847812900686e-06
2123,4.665114498099062e-06
3273,4.60241298783779e-06
3164,4.45430155512707e-06
6448,4.451394279209005e-06
2780,4.382622932251218e-06
3899,4.341227382078618e-06
3369,4.252140429511807e-06
2460,4.088167334613908e-06
1220,4.055313484671464e-06
2411B,3.9962305970339955e-06
1227,3.781974285376164e-06
2101,3.689020224504274e-06
3912,3.483414124136126e-06
4408,3.3983925035496384e-06
6449,3.3194779079757004e-06
3274,3.1933597517676583e-06
2305,3.0821712348146737e-06
1157,3.0175431227496e-06
1804,2.9189124205701975e-06
1410,2.876849634044168e-06
1715,2.8501571258755657e-06
3285,2.6770732261539176e-06
2681,2.634111486604535e-06
2783,2.6132065063633914e-06
6058,2.5682426786839573e-06
2997,2.5370586956637617e-06
2323,2.4883803253768452e-06
1181,2.3951667931700513e-06
3550,2.325010223449477e-06
2106,2.258504868189357e-06
2115,2.2020769754076957e-06
1519,2.098133759543631e-06
2124,2.063053262449037e-06
6214,2.0535480975905605e-06
4318,2.0479468227473627e-06
3505,2.0335156817232947e-06
6053,1.9454354689863787e-06
2346,1.8678992689429914e-06
2937B,1.812098481329053e-06
3623B,1.806990677723696e-06
3083,1.7979420307013407e-06
2392,1.6959259031189702e-06
3961,1.6474075915466454e-06
4349,1.571058615714639e-06
1726,1.5449458907074055e-06
3958,1.5449312910053445e-06
3762,1.534916516375358e-06
1915,1.425677018874186e-06
1716,1.3921502863354217e-06
1529,1.3361158060214636e-06
3165,1.3033431676133523e-06
1610,1.30095099343501e-06
3276,1.2473041530677955e-06
2779,1.127398855228367e-06
2125,1.062400464637456e-06
4258,1.048804657328634e-06
2980,1.041823056711966e-06
3450,8.922379593189521e-07
5044,8.762281438325435e-07
3231,8.741596108605465e-07
3900,8.408237212777488e-07
1421,7.867732066861436e-07
2373,7.762005759065578e-07
2539,7.581090139481113e-07
1873,7.557568924361895e-07
1129,7.438628362665198e-07
2737,7.074819913580834e-07
4405,6.709245010018993e-07
2767,6.558771088853817e-07
2402,6.523422311266425e-07
1406,6.498261663060186e-07
1520,6.457504831113617e-07
6484B,6.407145326767271e-07
3286B,6.219830700846511e-07
5046,5.81145199636051e-07
1158,5.806854996414984e-07
1251,5.470993413835544e-07
1071,5.309859925972949e-07
2395,5.174240431516933e-07
6355,5.015742641477193e-07
2768,4.863864281988544e-07
1416,4.827545281565123e-07
3959,4.777367053385521e-07
2080,4.6357333898308264e-07
2174,4.3902835110050526e-07
1006,4.0248235836065405e-07
1379,3.9789346059490917e-07
2544,3.921451084108447e-07
1246,3.813624631250693e-07
3401,3.68308094491675e-07
4856B,3.3164933481600984e-07
3293,3.3064099370589826e-07
6059,3.1863017300465374e-07
5361,2.988655919686417e-07
7978,2.926776757575901e-07
2412,2.907204660844691e-07
3232,2.85756401921228e-07
1074,2.8447393949029126e-07
4266,2.811647210816172e-07
3361,2.762834957655273e-07
2291B,2.5603886966410007e-07
1916,2.4650230512163053e-07
6054B,2.413613188493106e-07
2375,2.3667974625942505e-07
3763,2.3157831494685674e-07
6985B,2.2980335893657866e-07
3459,2.1802100515614275e-07
1412,2.1517011922827606e-07
2750,2.0983856462047155e-07
1283B,2.089957699749976e-07
1707,2.072338565304708e-07
1427,2.010750623849108e-07
1521,1.9874504403702606e-07
2548,1.8922805563963399e-07
3549,1.8898772411470542e-07
4558,1.8692621627572763e-07
3210B,1.7137278980666763e-07
4342,1.6866064372507704e-07
2225,1.649728171358099e-07
2294B,1.6439170111082786e-07
2430,1.6285360522306439e-07
7330,1.5995825241866668e-07
2604,1.524059455022966e-07
2995,1.515543876476523e-07
3962,1.4772977992966565e-07
3288,1.4450965916522068e-07
2987,1.293070735140555e-07
1424,1.245101124882194e-07
3018,1.207277859789504e-07
1540,1.1849212865527845e-07
3460,1.1312534989234068e-07
3167,1.1158790094211748e-07
2707,1.0910097464290774e-07
2777,1.0587110428531143e-07
2773,1.0522435770118794e-07
3404,1.043804727988123e-07
3449,1.0318859066798072e-07
2986B,1.0171023931478274e-07
2733,9.733070934004855e-08
3425,9.479349267405166e-08
3233,9.341168388873359e-08
1806,9.172171064313042e-08
2553,9.131124237929095e-08
2334B,9.055834284427513e-08
1257,9.052949842566019e-08
1075,8.279116661974446e-08
1737,8.117621915096335e-08
1525,8.079272219725191e-08
2226,7.970982531148255e-08
3898,7.86708952084278e-08
4127,7.537495169222183e-08
3362,7.326256611272894e-08
3713,7.205684276408346e-08
1244,6.854714920044546e-08
1422,5.8845649312816104e-08
5018,5.499944512924635e-08
3702,5.4955633354606424e-08
9946,5.0348083390560994e-08
1718B,4.7089673738627955e-08
2633,4.664116783484204e-08
1347,4.607298924808513e-08
3620B,4.598222135053469e-08
1085,4.435508591907227e-08
2546,4.406187526713352e-08
2098,4.391194380417132e-08
1917,4.374771407907814e-08
1490,4.234876561076871e-08
6469,4.1905837442839514e-08
1535,4.136024590827588e-08
3424,4.1236128666320785e-08
2769,4.119561482880779e-08
3682,4.0600527681696185e-08
4340,4.059306157297075e-08
6060,3.953099447822033e-08
3638,3.9056562170306624e-08
3458,3.754723242022026e-08
3904,3.639885453161282e-08
1216,3.5763781516556255e-08
3766,3.493904416438986e-08
1545,3.3696918106577663e-08
3168,3.265098388222344e-08
3461,3.2301536248571934e-08
5480,3.21494423060702e-08
3920,3.192443210173975e-08
5810,3.0342398819053407e-08
6055,3.0006294745515716e-08
2431,2.996362671582428e-08
2991,2.9655063390550643e-08
2682,2.9290516112967492e-08
3636,2.7717957896303557e-08
3320B,2.532296441302099e-08
2551,2.4513643608906716e-08
3905,2.4439999021085293e-08
3470,2.4253297577845487e-08
3639,2.4081115090727895e-08
1526,2.40599622288452e-08
2982B,2.3019654651669214e-08
2523,2.2882205037311893e-08
1531,2.2750348095147225e-08
3712,2.1937612623251885e-08
3402,2.1608513662727434e-08
4555,2.1209936454781597e-08
2770,2.0906106478631223e-08
1260,2.0741695187548553e-08
6081B,1.942715969595007e-08
1483,1.8388301175494002e-08
3463,1.8352222932760694e-08
4289,1.784054204872714e-08
3239,1.7276975488435883e-08
1423,1.668035307338259e-08
9600B,1.663402209778291e-08
1807,1.625914434131974e-08
2774,1.6127161205222452e-08
2524,1.6005659651687547e-08
2555,1.5871804670382196e-08
2775,1.5766237255220725e-08
3306,1.4110746765528234e-08
2556,1.3591588038551055e-08
1386,1.3327903774218131e-08
3234,1.3258622762477996e-08
2249,1.2802731674373094e-08
2404,1.2571336129423506e-08
3243,1.2109080284098439e-08
1015,1.1532246985523025e-08
6356,1.1257332912926791e-08
1484,1.1185124948669458e-08
3403,1.1154574184511188e-08
1207,1.0950399108264749e-08
3906,1.0914757952997867e-08
6459,1.065693485788816e-08
2771,1.060951001695441e-08
2558,1.015029261050312e-08
3126,9.626848246406914e-09
6056,9.59682333794149e-09
2554,9.492403275182938e-09
3902,9.43407416968427e-09
2046,9.292133761665581e-09
1551,9.245888027661296e-09
1320,9.242965186559244e-09
3462,9.223301806281829e-09
1739,8.722506001735568e-09
5915,8.709141916794472e-09
1719,8.660549766069795e-09
9725,8.6463544917959e-09
3718,8.622696326162101e-09
3240,8.33470421678493e-09
5811,8.090084882145602e-09
2900,7.988988289426929e-09
5159,7.946323416262579e-09
1918,7.764075415462777e-09
5296B,7.577403546634681e-09
3681,7.535855066347977e-09
1321,7.528567246637987e-09
2414,7.517128611711685e-09
7865,7.170463719264816e-09
1527,7.165023863233851e-09
2564B,6.920013149159073e-09
3717,6.219768412786575e-09
3909,6.077440353075419e-09
1482,5.808029211653853e-09
3448B,5.700460095352307e-09
3911,5.495471430922116e-09
1949,5.384154286179253e-09
2735,5.152663035971222e-09
2647,5.116802974646204e-09
3765,5.0535523487180046e-09
6061,4.904430455495144e-09
3908,4.8744658735306455e-09
3420,4.826767037914419e-09
2898,4.790915103107545e-09
1415,4.728203050711141e-09
2748B,4.701503620164654e-09
1034,4.662816003543873e-09
2667,4.656843715656203e-09
1344,4.547958672526512e-09
1217,4.370159305798112e-09
1204,4.158636844908432e-09
3466,4.151127500206524e-09
4854C,4.093032585845821e-09
2648,4.031707863154429e-09
1154,3.956219614843226e-09
5757,3.945107995249565e-09
2550,3.861909739251771e-09
2170,3.83682769004313e-09
2565,3.78790606039919e-09
1533,3.755213109805056e-09
3307,3.741770802243283e-09
1417B,3.6202515284117005e-09
1463,3.4330837908908764e-09
3235,3.1954662369686855e-09
3101,3.1669525049251757e-09
3177,3.1182593319340054e-09
1548B,3.0097063205296426e-09
2415,3.0087407849709885e-09
3605,2.9426907389028627e-09
6473,2.8821941162813604e-09
2671,2.845092233438008e-09
2532,2.819536779186077e-09
3903,2.7878884470703925e-09
2992,2.7725843345879035e-09
1962,2.7323709864406917e-09
3417,2.6171188626473047e-09
9726,2.5209673320955526e-09
1078,2.4900493767898347e-09
2772,2.4566224214829307e-09
1553,2.291406231283901e-09
1152,2.1876644612710928e-09
3856,2.1865645265486857e-09
1018,2.140804356727514e-09
2022,2.136632973895425e-09
1528,2.13373431099493e-09
1723B,2.1241473865805604e-09
3637,2.082275777489878e-09
2566B,2.0734400358994415e-09
1489,2.048216460480238e-09
2754,2.0185690106698256e-09
2672,1.958626180819112e-09
3196,1.920291948068589e-09
2252,1.8988618514146997e-09
1033,1.8936004520828808e-09
4288,1.887132252995306e-09
3238,1.8818960350884257e-09
2919,1.8786890867605855e-09
1153,1.8771635130270413e-09
3017,1.877040369903718e-09
5115,1.745156625988297e-09
1653,1.6513387170904864e-09
1720B,1.5928146514808473e-09
1554,1.529516393031824e-09
2909,1.5125034437949249e-09
1919,1.3779203856377384e-09
4267,1.3668791739369584e-09
1492,1.3558138870743913e-09
1831,1.3402536504525494e-09
2410,1.2979169023719365e-09
3704,1.2955921248793378e-09
3910,1.2891136948497593e-09
7218,1.2725698308969696e-09
5760,1.2379999538662182e-09
2367,1.215853264168482e-09
2567,1.1349683711823507e-09
3084,1.0676511744903878e-09
1534,1.057426994557223e-09
3102,1.041835074014483e-09
1550,1.0209540158113178e-09
2996,9.93537671447615e-10
2670,9.72398352898149e-10
3180,9.124128539204353e-10
2776,8.666633434281478e-10
1648,8.591133898178128e-10
2531,7.816355687866291e-10
1464,7.719482260026417e-10
9727,7.350237949368359e-10
2953,7.342887313265637e-10
2533B,7.259815440962467e-10
1447,7.215510969318967e-10
1385,6.814880233733645e-10
2736,6.724622285678024e-10
4345,6.579954942372431e-10
6450,6.417414215392103e-10
3752,6.32089845613215e-10
3211,6.308662269122621e-10
2568,6.212637869973531e-10
3419,6.140360919061749e-10
6062,6.087290582857792e-10
6454,6.083676495422831e-10
1552,6.048270697787088e-10
3252,6.003168260219824e-10
2612,5.971594050657778e-10
3236,5.91018056274526e-10
4123,5.639051449857263e-10
9292,5.588985832056496e-10
1893,5.476782450731189e-10
2429,5.39967739591798e-10
7980,5.340121081442278e-10
2903,5.233438436758341e-10
1202,5.128240780045261e-10
1809,5.109151350408658e-10
6483B,5.051028833206148e-10
2778,4.972432023612781e-10
2695,4.963899730444023e-10
1043,4.937546777321596e-10
1724,4.855722311825138e-10
2863,4.831938848667896e-10
2452,4.827019192133414e-10
2166,4.6505045819550373e-10
2153,4.489382697685286e-10
2617,4.285482275407424e-10
1411,4.2340809326005555e-10
6428,4.114691869379455e-10
1486B,4.0974448748591793e-10
2926,4.0798837401320176e-10
3176,4.04296370925724e-10
2407,3.883571285300043e-10
3313,3.8001476458556007e-10
1830,3.799075093541737e-10
1557,3.7666307965278374e-10
2784,3.720979315567194e-10
6021,3.678492863451301e-10
3413,3.5734464375054445e-10
1459,3.5538327862735023e-10
3103,3.427333761536289e-10
2010,3.126302874679712e-10
1538B,2.977598922044961e-10
2504,2.9708892855043023e-10
1731,2.9294428035683255e-10
5362,2.9036888961863057e-10
1665,2.899075235148574e-10
5048,2.8880931881498346e-10
3181,2.6697497815516753e-10
3919,2.614674008919598e-10
3367,2.4501709958808856e-10
1920,2.4454525314938584e-10
1493,2.42593822933803e-10
3526,2.2593204011168862e-10
7494,2.258478720212211e-10
5299,2.194570428231679e-10
2954B,2.168536185901322e-10
2738,2.1506295711863181e-10
9728,2.1430661679261244e-10
1546,2.100815661390952e-10
3082,2.061499566354437e-10
3705,2.0139394382636165e-10
4290,1.9961658828048485e-10
1462,1.989781575424619e-10
3751,1.9506608959141988e-10
1578,1.9317419236876209e-10
3281,1.9149851283939373e-10
3332,1.900872849093637e-10
2534B,1.8692758438061578e-10
1317,1.8256114651776108e-10
2910,1.8108307781146984e-10
1448,1.7304115628031657e-10
2569,1.7287537195595578e-10
2915,1.6753719317184377e-10
1097,1.6719462791607183e-10
2782,1.5975854056972218e-10
1261,1.5517553746590966e-10
5045,1.447627578058291e-10
3411,1.4432215765850259e-10
5958C,1.4381657680734789e-10
2631,1.4320975304192091e-10
2254,1.3435886497308153e-10
1062,1.339163320856798e-10
1584,1.3294732254249217e-10
2370,1.189266595866552e-10
2453,1.1716512963778052e-10
3171,1.1340358625009098e-10
3104,1.1274929183299065e-10
1725,1.1100001525399758e-10
1558,1.1005629415103146e-10
4653,1.0931185582814147e-10
1832,1.0176707738615983e-10
2456,9.873828005156295e-11
2618,9.671771736871426e-11
1921,9.488117706847117e-11
3581,9.335789475671977e-11
1810,9.056790223782387e-11
2462,8.776150196739875e-11
2467,8.693280998909843e-11
1649,8.480483354389804e-11
1775,8.266916540212203e-11
3172,8.224196530019576e-11
1964,7.915174361888026e-11
1487,7.842404888393083e-11
2306,7.744133570538555e-11
3304,7.658405955082291e-11
1846,7.271332670246948e-11
6357,7.018321742432172e-11
1460,6.957038393855701e-11
1565B,6.945240318667281e-11
2250,6.928197051657245e-11
3186,6.87978226369905e-11
3207,6.645521534934402e-11
1188,6.525366980321674e-11
1178,6.387716872055893e-11
2924,6.265686545394819e-11
9701,6.248413475211525e-11
2408,6.230531427510187e-11
2037,6.15657225334321e-11
3282,6.108721128565994e-11
6173,6.085139852040702e-11
3756,6.0198371961061e-11
5032B,5.91869467042775e-11
3279,5.531440791266796e-11
3468,5.4879626131714825e-11
1348,5.412524133287531e-11
1150,5.3032716622066924e-11
2084,5.2536083255647065e-11
2570,4.8104998838721744e-11
6436,4.7146701049595154e-11
1942,4.613945077447848e-11
6023,4.563738560471502e-11
1098,4.499544956210597e-11
2156,4.43156115904356e-11
1541B,4.3406962775524856e-11
5952,4.167783825050765e-11
7493B,4.0082091662700657e-11
3368,3.949821923213494e-11
3858,3.8437636498637324e-11
2173,3.392127214874069e-11
3098,3.2990810233139624e-11
1559,3.2157088634182685e-11
5308,3.130577889848735e-11
3707,3.093259787788399e-11
3200,3.0507126682653414e-11
1068,2.938826704631354e-11
2955,2.911685420297403e-11
2632,2.8439223605406238e-11
3184,2.8251282080479206e-11
1833B,2.7260683346696292e-11
3173,2.7055208756760256e-11
2734,2.650310834067295e-11
2073,2.6163377249096915e-11
1752,2.537419283237029e-11
2725,2.5203559226503446e-11
2058,2.4229508556902967e-11
1240,2.322626698727423e-11
1125,2.3015995751509313e-11
2506B,2.300385636040044e-11
3399,2.2570257261732685e-11
2619,2.182792083342717e-11
1472,2.111499216137177e-11
1443,2.0584623802009534e-11
3305,2.0307926743242357e-11
4655,2.02177952145333e-11
4595,1.974339984940619e-11
1566,1.9686937030405474e-11
3755,1.857751887060236e-11
9729,1.821813523559148e-11
4076,1.790165753134878e-11
5953,1.736608466524821e-11
1282,1.7344456778015548e-11
5965,1.670695368478741e-11
1811,1.6054613073142838e-11
2457,1.5840881912447843e-11
1349,1.448282706984357e-11
1847,1.391714493717003e-11
2571,1.3386772285926906e-11
5111B,1.3056098572966715e-11
1985B,1.297845313366715e-11
3376,1.2649014448126025e-11
2957A,1.252782261970719e-11
2634,1.2424149044521132e-11
1172,1.210918444773345e-11
2518,1.1984860816904426e-11
2463,1.1891267323123975e-11
2148,1.1205231073169393e-11
3216,1.0870353683470142e-11
4344,1.0665814784804765e-11
4014,1.0638266073556461e-11
2562B,1.050664395920947e-11
3099,9.653218167115281e-12
1560,9.39590336081633e-12
2912,9.114717046014554e-12
1782,9.088155310089952e-12
3174,8.900375416968106e-12
2157,8.859481894711862e-12
3253,8.848295239446436e-12
2951,8.58624741331023e-12
1650,8.371257890248558e-12
7303,7.9736794050205e-12
3408,7.97280737190176e-12
3078,7.766745179635695e-12
2038,7.67656185808314e-12
